track_index,cluster_memval
9,6:0.11327178031206131 1:0.11300370842218399 8:0.11291969567537308 3:0.11276882886886597 5:0.11219221353530884 7:0.10097597539424896 4:0.09350419044494629 0:0.08729135990142822 9:0.0863766074180603 2:0.06769563257694244
9,6:0.1087675541639328 1:0.10862118005752563 8:0.1085805892944336 3:0.10851092636585236 5:0.10826578736305237 7:0.10280129313468933 4:0.09755094349384308 0:0.09231797605752945 9:0.09150660783052444 2:0.07307714223861694
9,6:0.11024276167154312 1:0.11004123091697693 8:0.10998225957155228 3:0.10987894982099533 5:0.10950163751840591 7:0.10198406875133514 4:0.09602063149213791 0:0.0905490294098854 9:0.08972909301519394 2:0.07207033038139343
9,6:0.12420647591352463 1:0.12353196740150452 8:0.1233174204826355 3:0.12293083220720291 5:0.12145265936851501 7:0.09730839729309082 4:0.08476231247186661 0:0.07569622993469238 9:0.07444816827774048 2:0.052345529198646545
9,6:0.11057896167039871 1:0.11038621515035629 8:0.11032342165708542 3:0.11020898818969727 5:0.10975926369428635 7:0.10086049139499664 4:0.09503599256277084 0:0.09007615596055984 9:0.08932962268590927 2:0.07344088703393936
9,9:0.15208271145820618 2:0.15182097256183624 0:0.1490992307662964 4:0.12627720832824707 7:0.09915479272603989 5:0.06595392525196075 3:0.06446903198957443 8:0.06408365070819855 1:0.06386963278055191 6:0.063188835978508
9,6:0.11511368304491043 1:0.11481689661741257 8:0.11471964418888092 3:0.1145421713590622 5:0.11384422332048416 7:0.10046770423650742 4:0.09214667230844498 0:0.08537696301937103 9:0.08438809961080551 2:0.06458394229412079
9,7:0.12077049911022186 4:0.11568985134363174 5:0.10342910885810852 0:0.1028604507446289 3:0.101883165538311 8:0.10147738456726074 1:0.10125211626291275 9:0.10057119280099869 6:0.10054418444633484 2:0.051522038877010345
9,6:0.10778628289699554 1:0.10765835642814636 8:0.10761436074972153 3:0.10753284394741058 5:0.10720451921224594 7:0.10058192908763885 4:0.09618186205625534 0:0.09254336357116699 9:0.0920298770070076 2:0.08086660504341125
9,5:0.11663748323917389 3:0.11628271639347076 8:0.1161816418170929 1:0.11612429469823837 6:0.11593840271234512 7:0.11151730269193649 4:0.09844712167978287 0:0.08453329652547836 9:0.08232271671295166 2:0.042015016078948975
9,6:0.10967282205820084 1:0.1095023974776268 8:0.10945135354995728 3:0.1093611791729927 5:0.10902698338031769 7:0.1020737960934639 4:0.09633368253707886 0:0.09107352048158646 9:0.09029927849769592 2:0.07320499420166016
9,6:0.11251797527074814 1:0.11239462345838547 8:0.11235205084085464 3:0.11227269470691681 5:0.1119471862912178 7:0.10311628133058548 4:0.09519843757152557 0:0.08800724148750305 9:0.08698944747447968 2:0.06520406901836395
9,6:0.13749361038208008 1:0.13634197413921356 8:0.1359693557024002 3:0.13529402017593384 5:0.13268817961215973 7:0.09222248941659927 4:0.07367837429046631 0:0.0614534355700016 9:0.05986477807164192 2:0.03499377518892288
9,6:0.10909942537546158 1:0.10893461108207703 8:0.10888757556676865 3:0.10880593955516815 5:0.10851287096738815 7:0.10241583734750748 4:0.09707049280405045 0:0.0919017568230629 9:0.09110710024833679 2:0.07326439023017883
9,9:0.3551355302333832 0:0.3247368335723877 4:0.13895736634731293 7:0.051970891654491425 2:0.04817879945039749 5:0.017095031216740608 3:0.016276391223073006 8:0.01607230305671692 1:0.01596067100763321 6:0.015616197139024734
9,6:0.10843493789434433 1:0.10834625363349915 8:0.1083180233836174 3:0.10826687514781952 5:0.10806670039892197 7:0.10253997892141342 4:0.09729866683483124 0:0.0923367291688919 9:0.09160428494215012 2:0.07478756457567215
9,6:0.14549361169338226 1:0.14534519612789154 8:0.14527854323387146 3:0.14513973891735077 5:0.14440828561782837 7:0.09949373453855515 4:0.06704266369342804 0:0.04716407507658005 9:0.044759251177310944 2:0.01587490551173687
9,6:0.11161613464355469 1:0.1114489957690239 8:0.11139186471700668 3:0.11128591746091843 5:0.11085635423660278 7:0.1012670248746872 4:0.09441182762384415 0:0.08863790333271027 9:0.08783157169818878 2:0.07125239819288254
9,2:0.5818977952003479 9:0.1372789740562439 0:0.12157391011714935 4:0.05959151312708855 7:0.03087303228676319 5:0.01430110540241003 3:0.013803048059344292 8:0.01367748063057661 1:0.013608550652861595 6:0.013394619338214397
9,9:0.23529645800590515 0:0.22333769500255585 4:0.14471714198589325 2:0.1335316151380539 7:0.08227266371250153 5:0.03771429508924484 3:0.036304034292697906 8:0.035946138203144073 1:0.03574897348880768 6:0.035130977630615234
9,2:0.23020902276039124 9:0.16472236812114716 0:0.15820853412151337 4:0.11882885545492172 7:0.08385848999023438 5:0.05027827247977257 3:0.04896748811006546 8:0.048630326986312866 1:0.048443663865327835 6:0.047852981835603714
9,6:0.10549692809581757 1:0.10545193403959274 8:0.1054345965385437 3:0.10540120303630829 5:0.10525698959827423 7:0.10148287564516068 4:0.09827597439289093 0:0.09520265460014343 9:0.09473977982997894 2:0.08325707167387009
9,8:0.10458818823099136 1:0.10458787530660629 3:0.10458564013242722 6:0.10457281768321991 5:0.10455211997032166 7:0.10214690864086151 4:0.09934180229902267 0:0.09635132551193237 9:0.09588678926229477 2:0.08338652551174164
9,7:0.10597582161426544 4:0.10355699807405472 5:0.1033455953001976 3:0.10306120663881302 8:0.10299208015203476 1:0.10295550525188446 6:0.10285766422748566 0:0.09927758574485779 9:0.09853654354810715 2:0.07744099944829941
9,7:0.1853041648864746 4:0.16141776740550995 0:0.10348302125930786 9:0.0957888662815094 5:0.09191781282424927 3:0.08724884688854218 8:0.08606013655662537 1:0.08540479838848114 6:0.08334842324256897 2:0.020026179030537605
9,7:0.1044924259185791 5:0.1027570366859436 4:0.10260501503944397 3:0.1025683656334877 8:0.10252395272254944 1:0.10250093787908554 6:0.10244382172822952 0:0.09934267401695251 9:0.09877706319093704 2:0.08198870718479156
9,6:0.11037532985210419 1:0.11013297736644745 8:0.11006226390600204 3:0.10993877798318863 5:0.1094917431473732 7:0.1015179380774498 4:0.09588722139596939 0:0.09078880399465561 9:0.08996950834989548 2:0.07183544337749481
9,5:0.12197691202163696 3:0.12182554602622986 8:0.12175548076629639 1:0.12170930951833725 6:0.12151113152503967 7:0.10914741456508636 4:0.09233701229095459 0:0.07711794227361679 9:0.0749126747250557 2:0.03770657256245613
9,7:0.22232069075107574 4:0.12819278240203857 5:0.1102173924446106 3:0.1031678169965744 8:0.10140708833932877 1:0.1004440188407898 6:0.09747449308633804 0:0.06562884896993637 9:0.05968465656042099 2:0.011462217196822166
9,6:0.10973227024078369 1:0.1095535084605217 8:0.10949337482452393 3:0.10938278585672379 5:0.10894329845905304 7:0.10044099390506744 4:0.09499412775039673 0:0.0905776247382164 9:0.08995737135410309 2:0.0769246444106102
9,6:0.13178077340126038 1:0.13131149113178253 8:0.1311669498682022 3:0.13090762495994568 5:0.12990207970142365 7:0.10230772197246552 4:0.08143094182014465 0:0.06583913415670395 9:0.06374995410442352 2:0.031603362411260605
9,5:0.19310452044010162 3:0.1751539707183838 8:0.17069382965564728 1:0.1682809740304947 6:0.16114243865013123 7:0.0833393782377243 4:0.024457557126879692 0:0.011361806653439999 9:0.010301047936081886 2:0.002164492616429925
9,7:0.12072852998971939 5:0.11627785116434097 3:0.1151106059551239 8:0.11481373757123947 1:0.11465316265821457 6:0.11419422179460526 4:0.10412316769361496 0:0.08446717262268066 9:0.08144018799066544 2:0.03419138118624687
9,6:0.10998278111219406 1:0.10982503741979599 8:0.10978131741285324 3:0.10970619320869446 5:0.10944025218486786 7:0.10310788452625275 4:0.09701646119356155 0:0.09103887528181076 9:0.09012153744697571 2:0.06997966021299362
9,4:0.24066860973834991 0:0.1974402666091919 9:0.18280668556690216 7:0.1421738564968109 5:0.044999875128269196 3:0.0425935834646225 8:0.041997481137514114 1:0.041672367602586746 6:0.04067603126168251 2:0.024971242994070053
9,6:0.11397357285022736 1:0.11373312026262283 8:0.11366058140993118 3:0.1135319322347641 5:0.11305061727762222 7:0.10275740176439285 4:0.09433705359697342 0:0.08674704283475876 9:0.08563478291034698 2:0.0625738874077797
9,7:0.10387473553419113 4:0.1034773513674736 0:0.1017589122056961 9:0.10138672590255737 5:0.10087728500366211 3:0.10053878277540207 8:0.10044167935848236 1:0.10038542747497559 6:0.10018869489431381 2:0.08707039058208466
9,6:0.11321394145488739 1:0.11295340210199356 8:0.11287654936313629 3:0.11274155974388123 5:0.11224633455276489 7:0.10229621827602386 4:0.09447864443063736 0:0.08750679343938828 9:0.08648074418306351 2:0.06520582735538483
9,7:0.1116943433880806 4:0.10880567878484726 5:0.1036074310541153 3:0.10275262594223022 8:0.10251406580209732 1:0.10237742960453033 6:0.10191155225038528 0:0.10181646049022675 9:0.10050185024738312 2:0.06401854753494263
9,9:0.355287104845047 0:0.3168919086456299 4:0.12849412858486176 2:0.0638224259018898 7:0.05066784471273422 5:0.0178526621311903 3:0.017040584236383438 8:0.016837239265441895 1:0.016725802794098854 6:0.01638031005859375
9,6:0.1339331567287445 1:0.133082777261734 8:0.13282717764377594 3:0.13237446546554565 5:0.13068261742591858 7:0.09823601692914963 4:0.0785183385014534 0:0.06435223668813705 9:0.06247663125395775 2:0.03351658582687378
9,5:0.11314679682254791 3:0.11268667131662369 8:0.11255913227796555 1:0.11248745024204254 6:0.11226096749305725 7:0.110793836414814 4:0.1003747284412384 0:0.08860987424850464 9:0.0867546945810318 2:0.05032586306333542
9,9:0.27367615699768066 2:0.24131204187870026 0:0.2382078766822815 4:0.10349521785974503 7:0.047960709780454636 5:0.01992097869515419 3:0.01914134807884693 8:0.01894516870379448 1:0.018837496638298035 6:0.01850300468504429
9,7:0.11866137385368347 5:0.11478210985660553 3:0.11345725506544113 8:0.11308250576257706 1:0.1128675639629364 6:0.11213909834623337 4:0.10386628657579422 0:0.08676871657371521 9:0.08423464000225067 2:0.04014045372605324
9,6:0.13091759383678436 1:0.13057498633861542 8:0.13045623898506165 3:0.1302339732646942 5:0.12930788099765778 7:0.1026606336236 4:0.08218009024858475 0:0.06668156385421753 9:0.0646272525191307 2:0.032359786331653595
9,6:0.15311028063297272 1:0.15158092975616455 8:0.1510762721300125 3:0.15015360713005066 5:0.14651957154273987 7:0.08522786945104599 4:0.0589451789855957 0:0.043702349066734314 9:0.04185601323843002 2:0.017827922478318214
9,6:0.12153983861207962 1:0.12110098451375961 8:0.12097782641649246 3:0.12076542526483536 5:0.12000814080238342 7:0.10344889014959335 4:0.0901464968919754 0:0.07867104560136795 9:0.07696836441755295 2:0.04637297987937927
9,6:0.11624861508607864 1:0.11596690863370895 8:0.11587429791688919 3:0.1157049760222435 5:0.1150345653295517 7:0.10110630095005035 4:0.09194711595773697 0:0.08435604721307755 9:0.08322164416313171 2:0.06053952872753143
9,6:0.1101788729429245 1:0.10994963347911835 8:0.10987965762615204 3:0.1097552478313446 5:0.10928968340158463 7:0.1008119285106659 4:0.09510833770036697 0:0.09028555452823639 9:0.08958818763494492 2:0.07515289634466171
9,6:0.10602410137653351 1:0.10592861473560333 8:0.10590041428804398 3:0.10585077106952667 5:0.10566684603691101 7:0.10149845480918884 4:0.09798182547092438 0:0.09465469419956207 9:0.09414198994636536 2:0.08235229551792145
9,9:0.1777326464653015 0:0.17518258094787598 4:0.1468270868062973 2:0.11091693490743637 7:0.10548575967550278 5:0.05872638523578644 3:0.05693585425615311 8:0.05648374930024147 1:0.056235916912555695 6:0.05547307804226875
9,6:0.11228173226118088 1:0.11210809648036957 8:0.11204849183559418 3:0.11193784326314926 5:0.11148732900619507 7:0.10140813887119293 4:0.09443072229623795 0:0.08844904601573944 9:0.08754460513591766 2:0.06830400973558426
9,6:0.1074279248714447 1:0.10726307332515717 8:0.10721337795257568 3:0.1071254312992096 5:0.1067991554737091 7:0.10085102915763855 4:0.09669610112905502 0:0.09306736290454865 9:0.09253314882516861 2:0.08102340251207352
9,6:0.12120401859283447 1:0.12082670629024506 8:0.12070644646883011 3:0.12048858404159546 5:0.11963865906000137 7:0.10128111392259598 4:0.08861134201288223 0:0.07847646623849869 9:0.07707855105400085 2:0.051688116043806076
9,5:0.15032070875167847 3:0.15020756423473358 8:0.15004797279834747 1:0.14992810785770416 6:0.1493232250213623 7:0.09798172861337662 4:0.06075633317232132 0:0.04049995169043541 9:0.038239412009716034 2:0.01269498560577631
9,6:0.1575600653886795 1:0.1554843634366989 8:0.15480194985866547 3:0.15355858206748962 5:0.14872239530086517 7:0.07939646393060684 4:0.05423948913812637 0:0.04032395780086517 9:0.03867485374212265 2:0.01723787933588028
9,9:0.21682655811309814 0:0.20788544416427612 4:0.1446554809808731 2:0.13870306313037872 7:0.0877796933054924 5:0.04248962551355362 3:0.04097511246800423 8:0.040590476244688034 1:0.040378641337156296 6:0.03971591219305992
9,0:0.16774336993694305 9:0.16549138724803925 4:0.16356153786182404 7:0.12500157952308655 5:0.06604902446269989 3:0.06375223398208618 8:0.06316770613193512 1:0.06284560263156891 6:0.06183764711022377 2:0.06054990366101265
9,6:0.11293278634548187 1:0.1128866896033287 8:0.11286164820194244 3:0.1128094345331192 5:0.11255607008934021 7:0.10366924107074738 4:0.09534833580255508 0:0.08774371445178986 9:0.08664679527282715 2:0.0625452846288681
9,5:0.10857847332954407 3:0.10853314399719238 8:0.10850923508405685 1:0.10849259793758392 6:0.10841268301010132 7:0.10491801798343658 4:0.09901604056358337 0:0.09273964911699295 9:0.09180818498134613 2:0.06899196654558182
9,1:0.11726018041372299 6:0.11725838482379913 8:0.11724703013896942 3:0.11721354722976685 5:0.11700714379549026 7:0.10563848912715912 4:0.09386970847845078 0:0.08304674923419952 9:0.08145644515752792 2:0.0500023253262043
9,0:0.2228449583053589 9:0.22074639797210693 4:0.1839170604944229 7:0.10741101205348969 2:0.05329374223947525 5:0.044424910098314285 3:0.04252878203988075 8:0.04205308482050896 1:0.04179251194000244 6:0.040987543761730194
9,6:0.11371511220932007 1:0.11352473497390747 8:0.11345795542001724 3:0.11333309859037399 5:0.11281969398260117 7:0.10123684257268906 4:0.09315206855535507 0:0.08646803349256516 9:0.08553711324930191 2:0.06675534695386887
9,5:0.1088525801897049 3:0.10859262943267822 8:0.10851751267910004 1:0.10847403854131699 6:0.10832429677248001 7:0.10762272030115128 4:0.1008623018860817 0:0.09296760708093643 9:0.09178972244262695 2:0.0639965757727623
9,6:0.10944036394357681 1:0.1093018427491188 8:0.1092640683054924 3:0.10919959843158722 5:0.10897441953420639 7:0.10336454212665558 4:0.09754578024148941 0:0.09168078750371933 9:0.09077564626932144 2:0.07045294344425201
9,6:0.13843968510627747 1:0.1372877061367035 8:0.13692978024482727 3:0.13628925383090973 5:0.13386134803295135 7:0.09366613626480103 4:0.07370977103710175 0:0.06019449606537819 9:0.058396779000759125 2:0.031225033104419708
9,2:0.2781645655632019 9:0.2503691613674164 0:0.22036047279834747 4:0.10181275010108948 7:0.04905238375067711 5:0.02092723920941353 3:0.020123083144426346 8:0.019920209422707558 1:0.019808731973171234 6:0.019461408257484436
9,6:0.12920844554901123 1:0.1290600597858429 8:0.12902818620204926 3:0.12897808849811554 5:0.12881048023700714 7:0.10950680822134018 4:0.08600535988807678 0:0.06711190193891525 9:0.06457094103097916 2:0.027719728648662567
9,4:0.12022104114294052 0:0.11869581043720245 9:0.11789429187774658 7:0.11370019614696503 5:0.09169557690620422 3:0.09032580256462097 8:0.08996813744306564 1:0.08976948261260986 6:0.08914034068584442 2:0.0785893052816391
9,3:0.10574477165937424 8:0.10573872178792953 5:0.10573374480009079 1:0.10573277622461319 6:0.10569209605455399 7:0.10288353264331818 4:0.09911952167749405 0:0.09523472934961319 9:0.09466411918401718 2:0.07945597171783447
9,6:0.11364074051380157 1:0.11333706974983215 8:0.11324293911457062 3:0.11307447403669357 5:0.11243470013141632 7:0.10052180290222168 4:0.09293856471776962 0:0.08673003315925598 9:0.08583301305770874 2:0.06824666261672974
9,9:0.38654613494873047 0:0.3032359778881073 2:0.13097986578941345 4:0.08768504858016968 7:0.03338533267378807 5:0.012208887375891209 3:0.011681010015308857 8:0.011548860929906368 1:0.011476471088826656 6:0.011252439580857754
9,1:0.11955329775810242 8:0.11954361945390701 6:0.11953463405370712 3:0.1195145770907402 5:0.1193075031042099 7:0.10548868775367737 4:0.09166868031024933 0:0.07972673326730728 9:0.07807952165603638 2:0.04758274182677269
9,1:0.11851219832897186 6:0.11850441247224808 8:0.11850244551897049 3:0.11847584694623947 5:0.11830059438943863 7:0.10621059685945511 4:0.09285316616296768 0:0.08098450303077698 9:0.07935070246458054 2:0.048305533826351166
9,5:0.1476375162601471 3:0.1468489021062851 8:0.14660674333572388 1:0.14647053182125092 6:0.14607737958431244 7:0.10510047525167465 4:0.06540066003799438 0:0.042874839156866074 9:0.04030951112508774 2:0.012673442251980305
9,4:0.1832764893770218 0:0.18159979581832886 9:0.1769450604915619 7:0.13062308728694916 5:0.058847565203905106 3:0.05632643774151802 8:0.05568298324942589 1:0.0553273931145668 6:0.054202768951654434 2:0.047168418765068054
9,6:0.1247744932770729 1:0.12445270270109177 8:0.12434947490692139 3:0.1241612583398819 5:0.12340746074914932 7:0.1029193252325058 4:0.08738261461257935 0:0.07465008646249771 9:0.07280007004737854 2:0.041102513670921326
9,6:0.1178843304514885 1:0.11753000319004059 8:0.11742326617240906 3:0.11723414063453674 5:0.11652822047472 7:0.10222673416137695 4:0.09154845774173737 0:0.08245217055082321 9:0.08115009218454361 2:0.056022580713033676
9,7:0.10875646770000458 4:0.10776997357606888 0:0.10362859815359116 9:0.10291356593370438 5:0.10069137066602707 3:0.09996678680181503 8:0.09976761043071747 1:0.0996541678905487 6:0.09927217662334442 2:0.07757927477359772
